id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,id_planta_agrupado,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
135,270438751,12,USERA               ,1205,MOSCARDO            ,11083728,59400,CALLE                   ,ANTONIO LOPEZ                                     ,131,28026,"440593,58","4471152,52",1,Puerta Calle,1,Abierto,20,PB,LA ALEGRIA,1,Anual,1,Abierta,20.52,20.52,06/05/2014,11083728,59400,CALLE                   ,ANTONIO LOPEZ                                     ,131,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,5,5.0,20,  
137,270477281,12,USERA               ,1203,SAN FERMIN          ,11081880,668900,CALLE                   ,SAN FORTUNATO                                     ,27,28041,"441484,56","4469450,51",1,Puerta Calle,1,Abierto,30,PB,CAFE BAR MARTIN,1,Anual,1,Abierta,15.84,15.84,06/05/2014,11081880,668900,CALLE                   ,SAN FORTUNATO                                     ,27,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,6,6.0,20,  
138,270309378,2,ARGANZUELA          ,202,ACACIAS             ,11008516,2900,PASEO                   ,ACACIAS                                           ,3,28005,"440297,59","4472901,53",1,Puerta Calle,1,Abierto,10,PB,CAFETERIA HINOJAR,1,Anual,1,Abierta,18.9,18.9,06/05/2014,11008516,2900,PASEO                   ,ACACIAS                                           ,3,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,10,0.0,25,  
145,285031450,17,VILLAVERDE          ,1701,SAN ANDRES          ,31030227,31001283,CALLE                   ,BERZOSA DE LOZOYA                                 ,1,28021,"439207,53","4465219,52",1,Puerta Calle,1,Abierto,20,PB,DON GERMAN,1,Anual,1,Abierta,50.86,50.86,07/05/2014,31030227,31001283,CALLE                   ,BERZOSA DE LOZOYA                                 ,1,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,12,12.0,48,  
147,170000809,17,VILLAVERDE          ,1703,BUTARQUE            ,20166907,2878,CALLE                   ,CANCHAL                                           ,3,28021,"442621,52","4466379,49",1,Puerta Calle,1,Abierto,10,PB,RESTAURANTE PARQUE ROSALES CERVECERIA,1,Anual,1,Abierta,55.43,44.1,08/05/2014,31022396,2876,CALLE                   ,ESTEFANITA                                        ,22,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,21,12.0,70,  
148,285021312,12,USERA               ,1205,MOSCARDO            ,11083732,468400,AVENIDA                 ,MANZANARES                                        ,212,28026,"440579,58","4471302,52",1,Puerta Calle,1,Abierto,30,PB,EL BAR,1,Anual,1,Abierta,8.47,8.47,09/05/2014,11083732,468400,AVENIDA                 ,MANZANARES                                        ,212,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,5,5.0,16,  
149,270519524,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052284,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,11,28008,"439456,6","4475119,54",1,Puerta Calle,1,Abierto,10,PB,8 1/2 LIBROS DE CINE,1,Anual,1,Abierta,19.46,19.46,09/05/2014,11052284,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,11,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,8.0,31,  
151,270540061,12,USERA               ,1204,ALMENDRALES         ,11083655,59400,CALLE                   ,ANTONIO LOPEZ                                     ,201,28026,"440957,57","4470488,52",1,Puerta Calle,1,Abierto,10,PB,MONTEFERRO,1,Anual,1,Abierta,23.04,23.04,09/05/2014,11083655,59400,CALLE                   ,ANTONIO LOPEZ                                     ,201,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,16,16.0,32,  
152,270417284,12,USERA               ,1204,ALMENDRALES         ,11083631,59400,CALLE                   ,ANTONIO LOPEZ                                     ,204,28026,"440752,58","4470914,52",1,Puerta Calle,1,Abierto,10,PB,CAFETERIA 204,1,Anual,1,Abierta,51.3,51.3,09/05/2014,11083631,59400,CALLE                   ,ANTONIO LOPEZ                                     ,204,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,15,15.0,60,  
153,270534735,12,USERA               ,1203,SAN FERMIN          ,31013535,678700,AVENIDA                 ,LOS ROSALES                                       ,16,28041,"441235,55","4468763,51",1,Puerta Calle,1,Abierto,60,PB,PARRILLA BONALMA,1,Anual,1,Abierta,22.8,22.8,09/05/2014,31013535,678700,AVENIDA                 ,LOS ROSALES                                       ,16, A,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,7,8.0,25, A
155,270156329,12,USERA               ,1205,MOSCARDO            ,11084261,246700,CALLE                   ,DOLORES SOPEÑA                                    ,1,28026,"439941,59","4471234,53",1,Puerta Calle,1,Abierto,10,PB,BAR LUZON,1,Anual,1,Abierta,48.59,48.59,09/05/2014,11084261,246700,CALLE                   ,DOLORES SOPEÑA                                    ,1,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,15,15.0,60,  
159,270280806,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128792,109950,CALLE                   ,BOHEMIOS                                          ,12,28041,"440867,54","4467567,51",1,Puerta Calle,1,Abierto,20,PB,VENTA CARMONA,1,Anual,1,Abierta,64.03,64.03,09/05/2014,11128792,109950,CALLE                   ,BOHEMIOS                                          ,12,  ,Calle peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,16,16.0,64,  
161,270471784,17,VILLAVERDE          ,1705,LOS ANGELES         ,11129038,426660,CALLE                   ,LA CANCION DEL OLVIDO                             ,1,28041,"440717,55","4468045,51",1,Puerta Calle,1,Abierto,10,PB,BAR CASA MONICA,1,Anual,1,Abierta,195.7,195.7,09/05/2014,11129038,426660,CALLE                   ,LA CANCION DEL OLVIDO                             ,1,  ,Superficie en parcela privada,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,29,29.0,116,  
163,270191062,17,VILLAVERDE          ,1705,LOS ANGELES         ,11143042,426695,CALLE                   ,LA DOLOROSA                                       ,11,28041,"441064,54","4467352,51",1,Puerta Calle,1,Abierto,10,PB,EL PILAR,1,Anual,1,Abierta,149.03,49.5,09/05/2014,11143042,426695,CALLE                   ,LA DOLOROSA                                       ,11,  ,Otros,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,25,17.0,76,  
165,170000796,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128847,561025,CALLE                   ,PAN Y TOROS                                       ,37,28041,"441057,54","4467705,51",1,Puerta Calle,1,Abierto,50,PB,BAR EL RINCON DEL QUIJOTE,1,Anual,1,Abierta,53.2,21.6,09/05/2014,11128847,561025,CALLE                   ,PAN Y TOROS                                       ,37,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,15,5.0,54,  
167,270250040,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126773,654350,CALLE                   ,SAHARA                                            ,50,28041,"441207,54","4467290,51",1,Puerta Calle,1,Abierto,70,PB,DI MADRID,1,Anual,1,Abierta,231.32,231.0,09/05/2014,11126773,654350,CALLE                   ,SAHARA                                            ,50,  ,Otros,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,38,8.0,152,  
168,270033525,17,VILLAVERDE          ,1704,LOS ROSALES         ,20152240,654350,CALLE                   ,SAHARA                                            ,56,28041,"441188,54","4467238,51",1,Puerta Calle,1,Abierto,20,PB,EL ZAGUAN,1,Anual,1,Abierta,125.37,125.37,09/05/2014,20152240,654350,CALLE                   ,SAHARA                                            ,56,  ,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,20,20.0,80,  
171,170000283,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126735,786850,CALLE                   ,VILLAJOYOSA                                       ,63,28041,"441323,54","4467541,51",1,Puerta Calle,1,Abierto,10,PB,LA BODEGUILLA IBERICA,1,Anual,1,Abierta,39.64,39.64,09/05/2014,11126735,786850,CALLE                   ,VILLAJOYOSA                                       ,63,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,32,  
173,270183106,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128324,792950,CALLE                   ,VIRGEN DE LOS DESAMPARADOS                        ,38,28041,"440620,54","4466862,51",1,Puerta Calle,1,Abierto,20,PB,BAR JOSE LUIS,1,Anual,1,Abierta,31.34,20.0,09/05/2014,11128324,792950,CALLE                   ,VIRGEN DE LOS DESAMPARADOS                        ,38,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,11,5.0,34,  
175,270057250,2,ARGANZUELA          ,205,DELICIAS            ,11009834,296000,CALLE                   ,FERROCARRIL                                       ,19,28045,"440931,58","4472464,52",1,Puerta Calle,1,Abierto,30,PB,CAFETERIA FERROCARRIL                             ,1,Anual,1,Abierta,44.64,44.64,09/05/2014,11009834,296000,CALLE                   ,FERROCARRIL                                       ,19,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,14,14.0,38,  
177,280017278,2,ARGANZUELA          ,203,CHOPERA             ,11008974,330900,PLAZA                   ,GENERAL MAROTO                                    ,1,28045,"440739,58","4471734,52",1,Puerta Calle,1,Abierto,10,PB,RESTARAURANTE  O'PORTIÑO,1,Anual,1,Abierta,94.07,94.07,09/05/2014,11008974,330900,PLAZA                   ,GENERAL MAROTO                                    ,1,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,26,26.0,104,  
179,280018318,2,ARGANZUELA          ,202,ACACIAS             ,20107632,431800,CALLE                   ,LAUREL                                            ,33,28005,"440313,59","4472551,53",1,Puerta Calle,1,Abierto,90,PB,LA MARGHERITA,1,Anual,1,Abierta,90.72,90.72,09/05/2014,20118594,917,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,18,  ,Bulevar,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,28,28.0,107, A
181,270299459,2,ARGANZUELA          ,201,IMPERIAL            ,11008014,438900,CALLE                   ,LINNEO                                            ,18,28005,"438859,6","4473750,54",1,Puerta Calle,1,Abierto,10,PB,RESTAURANTE LA POTA DOURO,1,Anual,1,Abierta,4.68,4.68,09/05/2014,11008014,438900,CALLE                   ,LINNEO                                            ,18,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,2,0.0,6,  
182,10003543,1,CENTRO              ,101,PALACIO             ,11000722,614800,PLAZA                   ,PUERTA DE MOROS                                   ,8,28005,"439691,59","4473697,53",1,Puerta Calle,1,Abierto,20,PB,CAÑAS Y TAPAS,1,Anual,1,Abierta,39.57,39.57,12/05/2014,31041413,369800,PLAZA                   ,HUMILLADERO                                       ,5,  ,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,14,14.0,43,  
186,170000611,17,VILLAVERDE          ,1704,LOS ROSALES         ,20062011,88903936,AVENIDA                 ,OROVILLA                                          ,46,28041,"441416,54","4467977,51",1,Puerta Calle,1,Abierto,20,PB,CAFETERIA BAR LINEA 123,1,Anual,1,Abierta,41.76,23.2,13/05/2014,20062011,88903936,AVENIDA                 ,OROVILLA                                          ,46,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,14,14.0,52,  
192,170000543,17,VILLAVERDE          ,1701,SAN ANDRES          ,11125415,74200,CALLE                   ,ARROYO BUENO                                      ,7,28021,"440080,54","4466690,51",1,Puerta Calle,1,Abierto,60,PB,BAR UNO,1,Anual,1,Abierta,34.74,6.48,13/05/2014,11125415,74200,CALLE                   ,ARROYO BUENO                                      ,7,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,2.0,36,  
194,170001122,17,VILLAVERDE          ,1703,BUTARQUE            ,31001713,2879,CALLE                   ,BERROCAL                                          ,12,28021,"442448,52","4466571,49",1,Puerta Calle,1,Abierto,30,PB,CAFETERIA,1,Anual,1,Abierta,19.08,19.08,13/05/2014,31001713,2879,CALLE                   ,BERROCAL                                          ,12,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,7,7.0,24,  
197,270422013,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128490,271750,CALLE                   ,ESCORIAZA                                         ,4,28041,"440999,54","4466978,51",1,Puerta Calle,1,Abierto,10,PB,CAFETERIA OBREGON,1,Anual,1,Abierta,46.08,46.08,13/05/2014,11128468,271750,CALLE                   ,ESCORIAZA                                         ,2,  ,Calle peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,40,  
198,170000830,17,VILLAVERDE          ,1701,SAN ANDRES          ,11124832,18100,PASEO                   ,ALBERTO PALACIOS                                  ,18,28021,"439607,54","4466442,52",0,Agrupado,4,Cerrado,0,PB,EL CUERPO DEL DESEO,1,Anual,1,Abierta,12.96,12.96,13/05/2014,11124832,18100,PASEO                   ,ALBERTO PALACIOS                                  ,18,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,4.0,16,  
200,170000004,17,VILLAVERDE          ,1705,LOS ANGELES         ,20152230,561025,CALLE                   ,PAN Y TOROS                                       ,6,28041,"440989,55","4467995,51",1,Puerta Calle,1,Abierto,30,PB,A'GAIVOTIÑA II,1,Anual,1,Abierta,65.01,65.01,13/05/2014,31011956,561025,CALLE                   ,PAN Y TOROS                                       ,6, B,Otros,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,16,16.0,60,  
204,270182085,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,11126050,643600,CALLE                   ,ROCAFORT                                          ,121,28021,"441710,52","4466005,5",1,Puerta Calle,1,Abierto,10,PB,BAR EL CIGARRAL TOLEDANO,1,Anual,1,Abierta,9.72,9.72,13/05/2014,11126045,643600,CALLE                   ,ROCAFORT                                          ,111,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,3,3.0,12,  
207,270077611,4,SALAMANCA           ,404,GUINDALERA          ,11017909,116500,AVENIDA                 ,BRUSELAS                                          ,69,28028,"443736,58","4477000,49",1,Puerta Calle,1,Abierto,20,PB,LA PICOTERA,1,Anual,1,Abierta,82.1,82.1,13/05/2014,11017909,116500,AVENIDA                 ,BRUSELAS                                          ,69,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,27,22.0,108,  
209,270322801,12,USERA               ,1203,SAN FERMIN          ,11081605,583100,CAMINO                  ,PERALES                                           ,104,28041,"441462,56","4469556,51",1,Puerta Calle,1,Abierto,10,PB,BAR PELAEZ,1,Anual,1,Abierta,25.92,25.92,13/05/2014,11081605,583100,CAMINO                  ,PERALES                                           ,104,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,8.0,32,  
210,120000552,12,USERA               ,1201,ORCASITAS           ,31006192,320360,CALLE                   ,GAINZA                                            ,315,28041,"439179,56","4468638,53",1,Puerta Calle,1,Abierto,10,PB,O TOUXEIRO,1,Anual,1,Abierta,102.49,102.49,13/05/2014,31006192,320360,CALLE                   ,GAINZA                                            ,315,  ,Plaza peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,25,25.0,100,  
213,120000138,12,USERA               ,1206,ZOFIO               ,11085239,627450,AVENIDA                 ,RAFAELA YBARRA                                    ,12,28026,"439617,58","4470436,53",1,Puerta Calle,1,Abierto,20,PB,XALLAS,1,Anual,1,Abierta,2.88,2.88,13/05/2014,11085239,627450,AVENIDA                 ,RAFAELA YBARRA                                    ,12,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,2,2.0,4,  
214,280064620,14,MORATALAZ           ,1404,MEDIA LEGUA         ,20105386,213300,CALLE                   ,CORREGIDOR DIEGO DE VALDERRABANO                  ,25,28030,"444144,57","4473666,48",1,Puerta Calle,1,Abierto,30,PB,CERVECERIA 100 MONTADITOS,1,Anual,1,Abierta,41.36,41.36,14/05/2014,20148367,213300,CALLE                   ,CORREGIDOR DIEGO DE VALDERRABANO                  ,25, C,Acera,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,01:00:00,10:00:00,23:00:00,0,0.0,12,12.0,48,  
216,170000961,17,VILLAVERDE          ,1703,BUTARQUE            ,20166856,2879,CALLE                   ,BERROCAL                                          ,5,28021,"442522,52","4466428,49",1,Puerta Calle,1,Abierto,30,PB,SIDRERIA DEL NORTE,1,Anual,1,Abierta,69.52,69.52,14/05/2014,20166856,2879,CALLE                   ,BERROCAL                                          ,5,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,19,19.0,57,  
223,270448230,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,20040722,338300,CALLE                   ,GODELLA                                           ,115,28021,"441559,52","4465840,5",1,Puerta Calle,1,Abierto,10,PB,CAFETERIA BAR JUANJO Y JOSE,1,Anual,1,Abierta,18.18,18.18,14/05/2014,20040722,338300,CALLE                   ,GODELLA                                           ,115,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,7,7.0,23,  
224,270547589,17,VILLAVERDE          ,1703,BUTARQUE            ,31000193,2877,CALLE                   ,BARIO                                             ,12,28021,"442441,52","4466609,49",1,Puerta Calle,1,Abierto,10,PB,BAR RESTAURANTE VITA KR,1,Anual,1,Abierta,23.4,23.4,14/05/2014,31000193,2877,CALLE                   ,BARIO                                             ,12,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,30,  
